"id";"artista";"musica";"generos";"genero_principal";"album";"key";"duracao";"popularidade";"acustico";"discurso";"vivacidade";"instrumentalidade";"energia";"tempo";"time_signature";"sonoridade";"dancabilidade";"valencia"
"1rLkzFZdokhx6Wcs80uvnw";"BTS";"Dimple";"k-pop, k-pop boy group";"Pop";"Love Yourself 結 'Answer'";"F";196776;60;0,14;0,0757;0,289;0;0,844;134,872;4;-4,694;0,612;0,652
"78Q2gghkt8iLJ7J0Uc4QYb";"LUDMILLA";"Din Din Din (Participação especial de MC Pupio e MC Doguinha)";"funk carioca, funk pop, funk rj, pagode baiano, pop nacional";"Pop";"Din Din Din (Participação especial de MC Pupio e MC Doguinha)";"F";184607;46;0,214;0,23;0,0527;0;0,622;140,039;4;-5,841;0,869;0,887
"2E4pGT15X6ElliPQIxSGaq";"Håkan Hellström";"Din tid kommer";"classic swedish pop, gothenburg indie, swedish indie rock, swedish pop";"Rock";"Din tid kommer";"C";281890;39;0,000121;0,0451;0,136;0,000483;0,852;127,962;4;-5,487;0,495;0,466
"22mQXNE0nCuWq4yOwcadIn";"Jennifer Lopez";"Dinero";"dance pop, pop, pop rap, urban contemporary";"Pop";"Dinero";"Gs";213750;52;0,41;0,342;0,292;7,61e-06;0,881;127,759;4;-2,528;0,721;0,643
"2Wkm4JBcIV2uSuu4qlbqFN";"BTS";"Dionysus";"k-pop, k-pop boy group";"Pop";"MAP OF THE SOUL : PERSONA";"G";249215;64;0,04;0,107;0,319;0;0,91;176,084;4;-2,769;0,502;0,588
"3JHpk0DOTOzyh0777JFAky";"Myke Towers";"Diosa";"reggaeton, trap latino, urbano latino";"Reggaeton";"Easy Money Baby";"Fs";214013;69;0,398;0,063;0,153;0,00603;0,745;104,965;4;-3,733;0,801;0,245
"4hXDobvUaXyDFLnmecoY0z";"Tyga";"Dip (feat. Nicki Minaj)";"dance pop, hip hop, pop rap, rap, southern hip hop, trap";"Pop";"Dip (feat. Nicki Minaj)";"D";195991;55;0,0311;0,2;0,154;0;0,543;99,026;4;-6,338;0,885;0,43
"4haJoBPbPj9QFKNpp9e8kx";"Drake";"Diplomatic Immunity";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Diplomatic Immunity";"A";255866;50;0,00531;0,443;0,308;0;0,839;74,886;4;-5,076;0,654;0,549
"5CXnIPD6rTjszYYQm6fY2P";"Florida Georgia Line";"Dirt";"contemporary country, country, country pop, country road, modern country rock";"Rock";"Anything Goes";"D";230586;56;0,0638;0,0451;0,106;7,08e-06;0,878;121,973;4;-4,224;0,547;0,592
"0j2O6RH0weEh6i3YFBqfuo";"Flo Rida";"Dirty Mind (feat. Sam Martin)";"dance pop, edm, miami hip hop, pop, pop rap";"Pop";"Dirty Mind (feat. Sam Martin)";"F";183993;40;0,0565;0,092;0,287;1,49e-05;0,74;115,071;4;-4,706;0,766;0,744
"0tPQPaOKM32WgMSbPCYyRH";"David Guetta";"Dirty Sexy Money (feat. Charli XCX & French Montana)";"big room, dance pop, edm, pop, pop dance";"Pop";"Dirty Sexy Money (feat. Charli XCX & French Montana)";"Cs";172687;54;0,0789;0,119;0,0824;0;0,873;79,943;4;-4,741;0,721;0,552
"3SWGtKHaCFEUqfm9ydUFVw";"Conan Gray";"Disaster";"bedroom pop, pop";"Pop";"Superache";"C";153096;66;0,0101;0,0926;0,0832;0;0,81;171,09;4;-5,184;0,614;0,605
"3SI736Mng30L5ZTpGEhKEr";"Malu";"Disco Arranhado - Funk Remix";"arrocha";"Arrocha";"Disco Arranhado (Funk Remix)";"F";125560;60;0,567;0,409;0,062;0;0,716;129,84;4;-2,813;0,746;0,922
"1TIiWomS4i0Ikaf9EKdcLn";"Tove Lo";"disco tits";"dance pop, electropop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop";"Pop";"BLUE LIPS (lady wood phase II)";"G";223794;58;0,025;0,0612;0,172;0,00106;0,728;110,059;4;-6,523;0,79;0,333
"7dMOzsTZOUtOF7W5kLN0gf";"THE ROOP";"Discoteque";"lithuanian pop, lithuanian rock";"Rock";"Discoteque";"F";180521;46;0,0477;0,0594;0,125;0,00206;0,799;115,004;4;-6,12;0,826;0,628
"0hxeouHqP3qzpTHerA7ha2";"BTS";"Dis-ease";"k-pop, k-pop boy group";"Pop";"BE";"Gs";239722;63;0,0132;0,132;0,0782;0;0,845;101,085;4;-5,352;0,731;0,484
"77F0NNChJGfDBp3fTCWaDc";"Salmo";"DISPOVERY CHANNEL (feat. Nitro)";"italian hip hop, italian underground hip hop, rap sardegna";"HipHop";"Playlist";"B";204400;41;0,127;0,23;0,245;3,24e-05;0,816;140,061;4;-7,276;0,852;0,531
"3oxCefEI6Tc6Z6t20J4IvH";"21 Savage";"Disrespectful";"atl hip hop, rap";"HipHop";"Without Warning";"Cs";160320;58;0,354;0,465;0,135;3,11e-06;0,381;158,021;4;-7,147;0,799;0,0488
"4DYKah8mcZf0O4l9Gt7woU";"Joji";"Dissolve";"viral pop";"Pop";"SMITHEREENS";"As";177400;65;0,426;0,0278;0,131;1,48e-05;0,401;92,488;4;-10,303;0,356;0,38
"1Sb7QJRawbARgpMqyYNMkT";"Maes";"Distant";"french hip hop, pop urbaine, rap francais";"Pop";"Les derniers salopards";"E";162013;61;0,545;0,176;0,0643;0;0,732;105,031;4;-6,254;0,786;0,447
"57q6BgYP4gN6hPQViCB3um";"A$AP Rocky";"Distorted Records";"east coast hip hop, hip hop, rap, trap";"HipHop";"TESTING";"Cs";140133;51;0,141;0,212;0,312;2,32e-05;0,869;135,809;4;-4,342;0,655;0,0818
"1oc92BMKYkNxK17C2GtyRM";"Polo G";"Distraction";"chicago rap, rap";"Rap";"Distraction";"B";171319;68;0,16;0,255;0,136;0;0,689;156,934;4;-5,99;0,713;0,63
"2VOomzT6VavJOGBeySqaMc";"Rihanna";"Disturbia";"barbadian pop, dance pop, pop, urban contemporary";"Pop";"Good Girl Gone Bad: Reloaded";"B";238626;74;0,0863;0,0571;0,168;0;0,813;124,921;4;-4,515;0,707;0,722
"0XWfxQBDCKR7FTxBAENYXV";"Mumford & Sons";"Ditmas";"modern folk rock, stomp and holler, uk americana";"Rock";"Wilder Mind";"C";218626;50;0,00563;0,0438;0,0853;0,00436;0,776;144,101;4;-5,887;0,527;0,571
"3r8RuvgbX9s7ammBn07D3W";"NewJeans";"Ditto";"k-pop, k-pop girl group";"Pop";"Ditto";"Fs";185506;89;0,027;0,111;0,0993;0;0,641;133,854;4;-5,957;0,814;0,183
"51ChrwmUPDJvedPQnIU8Ls";"Ed Sheeran";"Dive";"pop, uk pop";"Pop";"÷ (Deluxe)";"E";238440;70;0,355;0,0399;0,0953;0;0,386;134,943;3;-6,158;0,761;0,526
"7Hc3YL8oDiAzbiAW32KXrw";"Kid Cudi";"Dive";"hip hop, ohio hip hop, rap";"HipHop";"Man On The Moon III: The Chosen";"A";148706;54;0,67;0,0679;0,36;0;0,621;123,105;4;-8,269;0,64;0,332
"1wwgo7Z0zFGsivQ4wPo0g8";"Wyclef Jean";"Divine Sorrow";"rap kreyol";"Rap";"Divine Sorrow";"C";278715;43;0,0255;0,0413;0,1;0;0,609;129,936;4;-4,153;0,532;0,424
"7DfDNDtQTz4Jda9Y4rBOVH";"Justin Quiles";"DJ No Pare";"latin hip hop, reggaeton, urbano latino";"HipHop";"Realidad";"Ds";197146;46;0,0216;0,0934;0,125;0;0,721;169,989;4;-3,917;0,773;0,835
"7sKDftgGirHWTVFMtJoDoh";"Aya Nakamura";"Djadja";"basshall, francoton, pop urbaine";"Pop";"NAKAMURA";"F";171133;66;0,0617;0,165;0,112;0;0,797;97,988;4;-5,428;0,811;0,541
"0KBwGCY9RYD9t2zjeW4h48";"Bosh";"Djomb - Bien ou quoi";"francoton, french hip hop, pop urbaine, rap francais";"Pop";"Synkinisi";"Cs";141893;54;0,172;0,207;0,322;0,00036;0,676;123,109;4;-6,6;0,945;0,631
"3uRLwBjI2TahxslcMTvpFs";"BTS";"DNA";"k-pop, k-pop boy group";"Pop";"Love Yourself 承 'Her'";"Cs";223122;69;0,0217;0,0543;0,0678;0;0,775;129,817;4;-4,018;0,599;0,696
"4BD9yUEFI07WaDJ381DDMq";"KC Rebell";"DNA";"deep german hip hop, german drill, german hip hop";"HipHop";"DNA";"D";253346;50;0,0519;0,264;0,11;2,23e-06;0,686;156,033;4;-5,242;0,828;0,544
"6HZILIRieu8S0iqY8kIKhj";"Kendrick Lamar";"DNA.";"conscious hip hop, hip hop, rap, west coast rap";"HipHop";"DAMN.";"Cs";185946;76;0,00454;0,357;0,0842;0;0,523;139,913;4;-6,664;0,638;0,422
"5FVd6KXrgO9B3JPmC8OPst";"Arctic Monkeys";"Do I Wanna Know?";"garage rock, modern rock, permanent wave, rock, sheffield indie";"Rock";"AM";"F";272394;84;0,186;0,0323;0,217;0,000263;0,532;85,03;4;-7,596;0,548;0,405
"72Bz4ciRZPBcVSw0nrZDHi";"Pia Mia";"Do It Again";"dance pop, pop, pop r&b, post-teen pop, r&b, urban contemporary";"Pop";"Do It Again";"Gs";207746;68;0,0266;0,047;0,0874;0;0,564;95,95;4;-6,527;0,712;0,411
"2uMbCJ8lxF7hqpQUaeo42D";"Martin Solveig";"Do It Right";"dance pop, disco house, edm, electro house, filter house, house, pop dance, tropical house, vocal house";"Pop";"Do It Right";"F";213211;55;0,0595;0,0703;0,0774;0,0543;0,763;125,056;4;-4,337;0,805;0,595
"20on25jryn53hWghthWWW3";"ACRAZE";"Do It To It";"edm, pop dance";"Pop";"Do It To It";"B";157890;79;0,0209;0,0886;0,0703;0,0542;0,806;124,927;4;-8,262;0,854;0,637
"2KvHC9z14GSl4YpkNMX384";"Drake";"Do Not Disturb";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"More Life";"G";283550;72;0,246;0,45;0,112;0;0,693;170,982;4;-5,943;0,618;0,454
"6Se3x9ANMLv0dCDsjGmEjh";"blackbear";"do re mi";"pop, pop rap";"Pop";"digital druglord";"Gs";212027;68;0,00522;0,0524;0,123;5,06e-06;0,593;111,001;3;-6,35;0,745;0,17
"6DpMOZUchtBMXC6CtNwPj7";"Glades";"Do Right";"alt z, electropop, indie electropop, indie poptimism, metropopolis";"Pop";"To Love You";"Ds";194988;41;0,0623;0,0302;0,0725;0;0,679;106,988;4;-6,464;0,752;0,665
"7n0lXKEOaFxrAU0R93fIQh";"Tory Lanez";"Do The Most";"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, toronto rap, trap";"Pop";"The New Toronto 3";"Gs";144098;51;0,0337;0,294;0,0714;0;0,634;204,113;4;-6,682;0,67;0,375
"1PNs0uGru3TcrA94kpyGnc";"Nicki Minaj";"Do We Have A Problem?";"dance pop, hip pop, pop, queens hip hop, rap";"Pop";"Do We Have A Problem?";"Cs";207065;61;0,472;0,402;0,117;0,000322;0,505;119,993;4;-8,627;0,842;0,538
"6VVZ8viy4dMagUurmDCpQs";"Mary J. Blige";"Do You Hear What I Hear?";"dance pop, hip pop, neo soul, r&b, urban contemporary";"Pop";"A Mary Christmas";"As";259746;37;0,897;0,0311;0,105;0;0,25;79,875;4;-10,416;0,418;0,182
"5vDCp6yZAikAoJ6NOEEFdp";"The Chainsmokers";"Do You Mean";"dance pop, edm, electropop, pop, pop dance, tropical house";"Pop";"World War Joy";"B";193186;50;0,129;0,0633;0,114;0;0,661;99,951;4;-9,818;0,356;0,551
"67xBtV07CC73eFw7z5oCvU";"Chance the Rapper";"Do You Remember";"chicago rap, conscious hip hop, hip hop, pop rap, rap";"Pop";"The Big Day";"Fs";236685;47;0,139;0,402;0,103;0;0,655;159,824;4;-6,328;0,606;0,696
"1SNkH9VPHS547atbnCjCEx";"Britney Spears";"Do You Wanna Come Over?";"dance pop, pop";"Pop";"Glory (Deluxe)";"E";203360;40;0,00701;0,0565;0,0959;0,00188;0,697;121;4;-6,022;0,75;0,422
"3uhTOxvu2h2YEm0uPNF2vi";"Apache 207";"Doch in der Nacht";"german hip hop";"HipHop";"Platte";"A";191760;59;0,121;0,0739;0,213;0,25;0,832;130,994;4;-6,906;0,9;0,706
"6yPPTQUNgP9OzIxbzfJtsq";"Shindy";"Dodi";"german hip hop";"HipHop";"Drama";"As";182878;24;0,00936;0,0541;0,123;1,64e-05;0,574;146,951;4;-6,96;0,829;0,386
"0Oqc0kKFsQ6MhFOLBNZIGX";"Lana Del Rey";"Doin' Time";"art pop, pop";"Pop";"Norman Fucking Rockwell!";"G";202192;79;0,404;0,0355;0,0937;0,00402;0,559;144,982;4;-11,132;0,641;0,523
"4AEObGzm9VUNJ3IDgD9TH3";"Charli XCX";"Doing It (feat. Rita Ora)";"art pop, candy pop, dance pop, electropop, metropopolis, pop, post-teen pop, uk pop";"Pop";"SUCKER";"E";228520;42;0,0282;0,0558;0,303;0;0,947;105,94;4;-1,538;0,611;0,564
"3zpGLSQ8QbbUnNjweWPLMD";"$NOT";"Doja";"aesthetic rap, florida rap, rap, underground hip hop, vapor trap";"HipHop";"Doja";"B";171453;60;0,0725;0,32;0,125;0,000714;0,777;157,148;4;-5,701;0,753;0,669
"7zQirOExB0VR8yWUOqYeio";"Lil Nas X";"DOLLA SIGN SLIME (feat. Megan Thee Stallion)";"lgbtq+ hip hop, pop";"Pop";"MONTERO";"B";145074;57;0,0504;0,262;0,102;0;0,533;133,991;4;-6,016;0,923;0,587
"2AD2Xa5MkgF0xJBE1cFZwe";"David Bowie";"Dollar Days";"art rock, classic rock, glam rock, permanent wave, rock";"Rock";"Blackstar";"B";284813;39;0,0296;0,0508;0,0967;0,000102;0,727;119,973;4;-7,147;0,499;0,164
"7sUrtg1AYRyrDECLqq6no9";"Calvin Harris";"Dollar Signs (feat. Tinashe)";"dance pop, edm, electro house, house, pop, progressive house, uk dance";"Pop";"Motion";"Fs";236066;38;0,367;0,0329;0,358;0,00215;0,897;128;4;-2,269;0,755;0,729
"3nS9a01VvXHQriLqJYwRqG";"Gunna";"DOLLAZ ON MY HEAD (feat. Young Thug)";"atl hip hop, hip hop, melodic rap, rap, trap";"HipHop";"WUNNA";"C";197760;69;0,114;0,0577;0,102;0;0,458;145,115;4;-7,47;0,825;0,161
"77Xwqkw7VrV8E5FCq9JhO8";"Lil Tecca";"Dolly (with Lil Uzi Vert)";"melodic rap, pluggnb, rap, trap, viral rap";"Rap";"Virgo World";"G";179813;54;0,212;0,238;0,216;0;0,586;88,502;5;-7,813;0,664;0,589
"0rvbMTIWwMZaMC9UnubDPb";"Mora";"DOMINGO DE BOTE";"trap latino, urbano latino";"Rap";"PARAÍSO";"C";190745;74;0,121;0,117;0,0886;0;0,772;119,99;4;-4,921;0,813;0,443
"6Ib6RkvLBMD85bov85apSL";"Stray Kids";"DOMINO";"k-pop, k-pop boy group";"Pop";"NOEASY";"G";198720;65;0,0301;0,0466;0,0755;0;0,866;160,066;4;-2,01;0,687;0,696
"78Sn3YMeqUgJBoe6zt940Z";"Lorde";"Dominoes";"art pop, metropopolis, nz pop, pop";"Pop";"Solar Power";"G";123147;46;0,943;0,269;0,109;2,9e-05;0,338;158,692;4;-13,814;0,643;0,675
"3kml9ZdpT7UYk1ugkjqOzt";"Daddy Yankee";"Don Don";"latin hip hop, reggaeton, urbano latino";"HipHop";"Don Don";"F";275893;56;0,285;0,211;0,224;6,3e-05;0,819;105,027;4;-4,681;0,838;0,656
"1R0a2iXumgCiFb7HEZ7gUE";"Taylor Swift";"Don’t Blame Me";"pop";"Pop";"reputation";"A";236413;83;0,106;0,0386;0,0607;1,76e-05;0,534;135,917;4;-6,719;0,615;0,193
"6a4GH1gljLL7VvmO9u5O92";"The Weeknd";"Don’t Break My Heart";"canadian contemporary r&b, canadian pop, pop";"Pop";"Dawn FM";"As";205469;63;0,31;0,032;0,179;0;0,618;121,959;4;-7,163;0,767;0,243
"6zegtH6XXd2PDPLvy1Y0n2";"Ariana Grande";"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)";"dance pop, pop";"Pop";"Charlie's Angels (Original Motion Picture Soundtrack)";"Cs";190066;65;0,00237;0,0448;0,0859;7,64e-06;0,755;102,861;4;-5,325;0,644;0,334
"55sgQENF3LY1sUcJUwasLl";"Skrillex";"Don’t Go (with Justin Bieber & Don Toliver)";"brostep, complextro, edm, electro";"EDM";"Don’t Go (with Justin Bieber & Don Toliver)";"B";168253;62;0,019;0,0429;0,123;0;0,695;75,05;4;-5,22;0,689;0,359
"6G8kHiVZ1jW7vHMPVRNZU0";"Drake";"Don’t Matter To Me (with Michael Jackson)";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Scorpion";"As";245786;65;0,493;0,0575;0,11;0,0128;0,318;102,998;4;-12,391;0,822;0,138
"2QIBJFl8DJR1mDh9GwfZef";"Polo G";"Don’t Play (with Lil Baby)";"chicago rap, rap";"Rap";"Hall of Fame 2.0";"D";156734;59;0,239;0,347;0,112;0;0,624;146,925;4;-7,414;0,684;0,708
"3yv7994DWTEk3ihwy75YBQ";"Megan Thee Stallion";"Don’t Stop (feat. Young Thug)";"dance pop, houston rap, pop, rap, trap queen";"Pop";"Don’t Stop (feat. Young Thug)";"D";187940;53;0,00184;0,117;0,135;0;0,757;137,993;4;-3,212;0,933;0,544
"4uuEGH5SVuzkkSFjo2DEiY";"Taylor Swift";"Don’t You (Taylor’s Version) (From The Vault)";"pop";"Pop";"Fearless (Taylor's Version)";"Ds";208608;60;0,514;0,0503;0,109;1,2e-05;0,473;101,934;4;-11,548;0,563;0,405
"3uulVrxiI7iLTjOBZsaiF8";"Mac Miller";"Donald Trump";"hip hop, pittsburgh rap, rap";"HipHop";"Donald Trump - Single";"Cs";165908;57;0,119;0,118;0,391;0;0,901;162,994;4;-7,094;0,636;0,836
"4jkwu5KQbXXrbAZzVmt5fE";"Kanye West";"Donda";"chicago rap, rap";"Rap";"Donda";"As";128313;48;0,849;0,0545;0,192;0;0,491;105,989;5;-7,945;0,534;0,428
"7eSSmgq26BXr7xay3WKjfi";"Kanye West";"Donda Chant";"chicago rap, rap";"Rap";"Donda";"Ds";52061;46;0,00516;0,526;0,147;1,22e-06;0,0474;102,983;4;-15,198;0,702;0,175
"1lsBTdE6MGsKeZCD6llNu7";"Charlie Puth";"Done for Me (feat. Kehlani)";"dance pop, pop, viral pop";"Pop";"Voicenotes";"Fs";180493;64;0,193;0,074;0,0688;0;0,632;112,009;4;-3,692;0,856;0,697
"3pXF1nA74528Edde4of9CC";"Bryson Tiller";"Don't";"kentucky hip hop, pop, r&b, rap, trap";"Pop";"T R A P S O U L";"B";198293;80;0,223;0,195;0,0963;0;0,356;96,991;4;-5,556;0,765;0,189
"1huvTbEYtgltjQRXzrNKGi";"Ed Sheeran";"Don't";"pop, uk pop";"Pop";"x (Deluxe Edition)";"Cs";219840;68;0,0113;0,0659;0,635;0;0,608;95,049;4;-7,008;0,806;0,849
"7msCKNrI0vZw9H4MIgLnAh";"Shawn Mendes";"Don't Be A Fool";"canadian pop, dance pop, pop, viral pop";"Pop";"Illuminate (Deluxe)";"B";215773;53;0,596;0,0364;0,103;0;0,339;175,264;3;-6,039;0,473;0,265
"0bI7K9Becu2dtXK1Q3cZNB";"Tiësto";"Don't Be Shy";"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house";"Pop";"Don't Be Shy";"B";140500;79;0,198;0,0583;0,262;0;0,787;119,986;4;-3,748;0,77;0,513
"0sUyqewVzwv0e5tK3hS6vJ";"Jess Glynne";"Don't Be so Hard on Yourself";"dance pop, neo mellow, pop, pop dance, post-teen pop, tropical house, uk pop";"Pop";"I Cry When I Laugh";"Fs";211460;59;0,0608;0,0321;0,163;0;0,815;120,008;4;-3,267;0,571;0,664
"06Pned0oZK4Gg6Od5jKU6g";"Imany";"Don't Be So Shy - Filatov & Karas Remix";"french indie pop";"Pop";"The Wrong Kind Of War";"Gs";191371;44;0,0437;0,0593;0,388;0,0153;0,812;119,972;4;-9,753;0,772;0,92
"5WHTFyqSii0lmT9R21abT8";"Mabel";"Don't Call Me Up";"dance pop, edm, pop, pop dance, post-teen pop, tropical house, uk pop";"Pop";"Ivy To Roses (Mixtape)";"A";178480;72;0,296;0,147;0,0793;3,01e-06;0,881;98,994;4;-2,853;0,674;0,234
"7ILEWkpfdK6AjH2D7jppWk";"Chris Brown";"Don't Check On Me (feat. Justin Bieber & Ink)";"dance pop, r&b";"Pop";"Indigo";"G";204880;57;0,873;0,0333;0,112;0;0,395;82,028;4;-5,242;0,661;0,679
"3RhyHYnYxuGnP8njFlNxHq";"Tate McRae";"don't come back";"pop";"Pop";"i used to think i could fly";"Cs";152786;65;0,106;0,059;0,0356;3,54e-06;0,483;87,999;4;-7,365;0,707;0,386
"2Grb4G6t9VIqo6moKUloom";"Metro Boomin";"Don't Come Out The House (with 21 Savage)";"rap";"Rap";"NOT ALL HEROES WEAR CAPES (Deluxe)";"Cs";168346;67;0,00661;0,277;0,108;0,000483;0,35;74,963;4;-6,082;0,87;0,175
"5BQrp63SHCVf4bzCzJePne";"Lil Wayne";"Don't Cry (feat. XXXTENTACION)";"hip hop, new orleans rap, pop rap, rap, trap";"Pop";"Tha Carter V";"Gs";249450;60;0,407;0,331;0,183;0;0,71;112,014;4;-6,066;0,618;0,233
"6SKP6d0DFOBemCvThbuqUj";"Killer Mike";"Don't Die";"alternative hip hop, atl hip hop, conscious hip hop, dirty south rap, escape room, old school atlanta hip hop, political hip hop, southern hip hop";"HipHop";"R.A.P. Music";"C";248133;29;0,0193;0,173;0,0963;6,04e-06;0,807;90,772;4;-7,781;0,352;0,0423
"5AzpZ5ADn1AFPxcEBd2Ugf";"Tom Petty and the Heartbreakers";"Don't Do Me Like That";"album rock, classic rock, folk rock, heartland rock, mellow gold, pop rock, rock, soft rock";"Rock";"Damn The Torpedoes (Deluxe Edition)";"C";161786;59;0,211;0,0279;0,0982;1,53e-05;0,805;116,543;4;-4,243;0,758;0,961
"2svutFGaCycRmYc1mWbfQh";"N.E.R.D";"Don't Don't Do It!";"hip hop, virginia hip hop";"HipHop";"NO ONE EVER REALLY DIES";"D";257706;41;0,12;0,138;0,0688;0;0,871;77,013;4;-5,784;0,799;0,811
"42fR3oINF3KfXCDtheoNiY";"EXO";"Don't fight the feeling";"k-pop, k-pop boy group";"Pop";"DON'T FIGHT THE FEELING - Special Album";"A";176546;55;0,0585;0,117;0,095;0;0,838;128,007;4;-2,983;0,707;0,832
"0OVhQZkNe7lh0fQeH96EFW";"Bryson Tiller";"Don't Get Too High";"kentucky hip hop, pop, r&b, rap, trap";"Pop";"True to Self";"Cs";209040;47;0,0148;0,0695;0,121;1,47e-06;0,495;124,024;4;-3,476;0,88;0,469
"1058fW9H3fZA6QjYCdOBad";"Camila Cabello";"Don't Go Yet";"dance pop, pop, post-teen pop";"Pop";"Don't Go Yet";"As";164842;70;0,0492;0,103;0,0442;0;0,796;110,108;4;-6,967;0,666;0,61
"5Eg6N02CTSSbdthjVc7wLA";"Mustard";"Don't Hurt Me";"cali rap, hip hop, pop, pop rap, rap, southern hip hop, trap";"Pop";"Don't Hurt Me";"Gs";192995;49;0,0872;0,416;0,0833;0;0,46;126,388;5;-10,559;0,704;0,493
"78eouBKVRyhbSzJwChr6QM";"Beyoncé";"Don't Hurt Yourself (feat. Jack White)";"dance pop, pop, r&b";"Pop";"Lemonade";"A";233666;57;0,0105;0,21;0,184;1,36e-06;0,686;136,537;4;-6,483;0,614;0,645
"2EPbvVyo2qrrmeiEm57Cfl";"Ty Dolla $ign";"Don't Judge Me (feat. Future & Swae Lee)";"dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul, urban contemporary";"Pop";"Beach House 3";"Gs";242880;36;0,00354;0,074;0,337;0;0,909;149,988;4;-2,808;0,749;0,393
"5DCaAsjQRLYvvdFUzaYnAz";"Sigrid";"Don't Kill My Vibe";"norwegian pop, pop";"Pop";"Sucker Punch";"As";184320;50;0,257;0,121;0,35;6,53e-05;0,759;150,032;4;-4,839;0,544;0,303
"18zf01yLohqFTQ41c9Q7xL";"PARTYNEXTDOOR";"Don't Know How";"pop, r&b, rap, toronto rap, urban contemporary";"Pop";"PARTYNEXTDOOR 3 (P3)";"Gs";174049;42;0,0454;0,0756;0,171;0,000449;0,428;110,001;4;-6,154;0,64;0,169
"38SKB7UfhL6Sd6Joxex5yK";"BLACKPINK";"Don't Know What To Do";"k-pop, k-pop girl group";"Pop";"KILL THIS LOVE";"Fs";201081;63;0,0992;0,0491;0,138;0;0,64;129,815;4;-4,164;0,628;0,409
"0Zx8khUcEfCFK2AEoIhC92";"Snakehips";"Don't Leave";"edm, electro house, electropop, pop, pop dance, tropical house";"Pop";"Don't Leave";"Cs";214693;59;0,222;0,0753;0,256;0;0,703;122,381;4;-3,402;0,657;0,338
"5n4IynGnOkp1J3XmONb0U5";"BTS";"Don't Leave Me";"k-pop, k-pop boy group";"Pop";"BTS, THE BEST";"Gs";226480;37;0,101;0,0679;0,329;0;0,761;146,975;4;-5,061;0,621;0,399
"2lYTJK94hb0fd1LQtb6Dhk";"David Guetta";"Don't Leave Me Alone (feat. Anne-Marie)";"big room, dance pop, edm, pop, pop dance";"Pop";"Don't Leave Me Alone (feat. Anne-Marie)";"E";183750;54;0,118;0,0477;0,115;0;0,738;127,95;4;-5,072;0,659;0,481
"1i1fxkWeaMmKEB4T7zqbzK";"The Chainsmokers";"Don't Let Me Down";"dance pop, edm, electropop, pop, pop dance, tropical house";"Pop";"Don't Let Me Down";"B";208373;76;0,157;0,172;0,136;0,00508;0,869;159,803;4;-5,094;0,532;0,422
"11FcfHd3SOmmrWJPGe7Y30";"Elton John";"Don't Let The Sun Go Down On Me";"glam rock, mellow gold, piano rock";"Rock";"Caribou";"C";336733;59;0,121;0,0261;0,0921;1,89e-06;0,446;139,701;4;-8,526;0,424;0,354
"0UvCh63URrLFcPkKt99hHd";"Oasis";"Don't Look Back in Anger - Remastered";"beatlesque, britpop, madchester, permanent wave, pop rock, rock";"Rock";"(What's The Story) Morning Glory? [Remastered]";"C";289560;69;0,0708;0,0645;0,148;3,79e-06;0,938;162,937;4;-3,237;0,327;0,326
"5M9jOReAKGZ2AttVefFjTY";"Martin Garrix";"Don't Look Down (feat. Usher)";"dance pop, dutch edm, edm, electro house, pop, pop dance, progressive house, tropical house";"Pop";"Don't Look Down (feat. Usher)";"C";223139;60;0,00406;0,0356;0,111;0,000449;0,831;127,991;4;-5,972;0,575;0,377
"27PmvZoffODNFW2p7ehZTQ";"Kent Jones";"Don't Mind";"miami hip hop, viral trap";"HipHop";"Don't Mind";"Gs";198236;58;0,0235;0,336;0,063;0;0,771;158,777;4;-4,503;0,464;0,69
"4I5bvu2KDsrCg0EWHIcvul";"Anne-Marie";"Don't Play";"dance pop, pop, pop dance, post-teen pop, tropical house, uk pop";"Pop";"Don't Play";"Fs";188580;56;0,0889;0,0402;0,0843;0;0,784;128,031;4;-6,564;0,695;0,52
"6BczFLHW9aIf9aWn5NFuNL";"King Von";"Don't Play That";"chicago rap";"Rap";"Don't Play That";"As";133613;61;0,0748;0,346;0,0901;7,54e-06;0,605;129,988;4;-8,621;0,947;0,656
"1TzPKdkOTmS2OK4I7VnXOO";"Drake Bell";"Don't Preach";"post-teen pop";"Pop";"Telegraph";"D";204400;26;0,000123;0,0299;0,111;0;0,768;119,452;4;-6,736;0,582;0,712
"1E6DEDWDKHoOW0fcFuDghV";"Khalid";"Don't Pretend (feat. SAFE)";"pop, pop r&b";"Pop";"Free Spirit";"B";165840;56;0,258;0,0815;0,124;0,00551;0,551;89;4;-8,833;0,697;0,219
